date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-01-01,3.7564516129032257,100.72096774193548,7.451612903225806,3.638387096774194,3.6870967741935483,7.2858064516129035,5.651290322580645
2000-02-01,1.563793103448276,100.78206896551724,10.69103448275862,6.241034482758621,6.259655172413793,10.386896551724139,6.479310344827587
2000-03-01,3.954193548387097,100.23225806451612,14.642903225806451,10.169677419354839,10.176451612903225,14.408387096774195,8.14774193548387
2000-04-01,3.585,100.17466666666665,15.856333333333334,11.010666666666667,11.015333333333333,15.720333333333334,8.562000000000001
2000-05-01,1.1961290322580644,100.10967741935484,24.050645161290323,15.852580645161291,15.85483870967742,24.188064516129035,11.583548387096773
2000-06-01,2.4579999999999997,100.28933333333333,26.657666666666668,17.63533333333333,17.636333333333333,26.844,12.928666666666667
2000-07-01,1.743548387096774,99.98064516129033,29.518064516129034,17.74516129032258,17.745483870967742,29.888387096774192,12.965483870967741
2000-08-01,1.52,100.16709677419354,28.87,17.700967741935486,17.70193548387097,28.970645161290324,12.952903225806452
2000-09-01,2.1623333333333337,100.029,24.042666666666666,15.620333333333333,15.626666666666667,24.189666666666668,11.902999999999999
2000-10-01,0.8038709677419356,100.66354838709678,19.37516129032258,8.571290322580644,8.608064516129033,18.914193548387097,7.43
2000-11-01,6.12,100.36466666666666,10.956666666666667,7.001333333333333,7.015666666666666,10.738666666666667,6.9383333333333335
2000-12-01,3.592258064516129,100.82967741935484,3.245483870967742,-0.30709677419354836,-0.24419354838709678,3.0693548387096774,4.107096774193549
2001-01-01,3.5951612903225807,100.67096774193548,4.4558064516129035,1.685483870967742,1.7138709677419355,4.282258064516129,4.680645161290323
2001-02-01,4.698571428571428,100.7375,10.769285714285715,7.695714285714286,7.708571428571429,10.596428571428572,7.155
2001-03-01,8.98258064516129,100.0516129032258,9.941935483870967,6.678064516129033,6.6893548387096775,9.885806451612902,6.5125806451612895
2001-04-01,3.4196666666666666,100.56233333333333,17.904,13.778666666666668,13.782333333333332,17.62933333333333,10.380666666666666
