date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-01-01,3.125054945054945,100.57395604395604,10.933736263736265,6.692747252747252,6.717582417582417,10.70043956043956,6.765604395604395
2000-04-01,2.3996703296703297,100.19032967032966,22.208681318681318,14.844065934065933,14.846703296703296,22.272087912087912,11.030879120879122
2000-07-01,1.804782608695652,100.05923913043479,27.51423913043478,17.03739130434783,17.039891304347826,27.72086956521739,12.614782608695652
2000-10-01,3.4769565217391305,100.6220652173913,11.195,5.067717391304348,5.105978260869565,10.909239130434782,6.1499999999999995
2001-01-01,5.794111111111111,100.47833333333332,8.309666666666667,5.275,5.292666666666666,8.176777777777778,6.081444444444445
2001-04-01,4.047472527472528,100.31604395604396,21.033406593406593,16.823626373626375,16.825054945054944,20.814945054945056,12.42010989010989
2001-07-01,3.4142391304347828,100.15847826086956,24.99358695652174,19.49913043478261,19.499782608695654,24.981086956521743,14.615543478260872
2001-10-01,2.8115217391304346,100.54391304347827,13.36641304347826,7.772826086956522,7.790760869565218,13.05858695652174,7.173913043478261
2002-01-01,3.8055555555555554,100.56666666666666,9.107111111111111,5.583222222222222,5.609111111111111,8.940444444444445,6.353777777777778
2002-04-01,2.446813186813187,100.27450549450549,22.436593406593406,16.11087912087912,16.11230769230769,22.435384615384613,11.941648351648352
2002-07-01,3.806413043478261,100.11260869565218,27.207608695652173,20.37804347826087,20.377934782608694,27.35478260869565,15.165652173913044
2002-10-01,4.455217391304347,100.35271739130435,12.457065217391303,9.569347826086956,9.577282608695652,12.268152173913045,8.349021739130436
2003-01-01,3.3766666666666665,100.31377777777777,8.750444444444444,5.580555555555556,5.611666666666666,8.649,6.298444444444445
2003-04-01,7.049670329670329,99.98604395604396,21.38703296703297,17.903846153846153,17.903736263736263,21.284725274725275,13.300219780219779
2003-07-01,3.924782608695652,100.17521739130436,25.007608695652173,21.00913043478261,21.00891304347826,24.877391304347825,15.857826086956523
2003-10-01,2.5430434782608695,100.4325,12.33836956521739,8.032717391304347,8.046521739130435,12.07641304347826,7.404021739130434
2004-01-01,2.71989010989011,100.61494505494504,9.404175824175823,5.776373626373626,5.797032967032966,9.252197802197802,6.308901098901099
2004-04-01,3.374835164835165,100.26472527472528,21.797142857142855,16.536703296703294,16.53879120879121,21.771648351648352,12.37923076923077
2004-07-01,4.097934782608696,100.03804347826087,25.28228260869565,19.325978260869565,19.32641304347826,25.36858695652174,14.326195652173913
2004-10-01,3.5328260869565216,100.4504347826087,13.665108695652174,9.947173913043478,9.960652173913044,13.497282608695652,8.567608695652174
2005-01-01,4.347,100.39,10.173111111111112,7.124111111111111,7.141222222222223,10.030111111111111,6.857
2005-04-01,4.156153846153846,99.99626373626373,20.516813186813188,16.105384615384615,16.106593406593408,20.416153846153843,11.99978021978022
2005-07-01,5.041739130434783,100.08760869565216,26.292608695652174,21.48945652173913,21.489565217391306,26.20521739130435,16.27858695652174
2005-10-01,2.1625,100.33358695652174,12.037065217391305,7.073152173913043,7.097282608695653,11.844239130434783,7.092173913043479
2006-01-01,4.067333333333333,100.44077777777778,10.094000000000001,6.406888888888889,6.422888888888888,9.92511111111111,6.530555555555556
2006-04-01,2.6617582417582417,100.01692307692309,22.527362637362636,16.103736263736263,16.104615384615386,22.468241758241756,11.78098901098901
2006-07-01,2.9357608695652178,100.08967391304348,26.997826086956525,19.252173913043478,19.252717391304348,27.1875,14.32728260869565
2006-10-01,3.779347826086956,100.46739130434783,12.286630434782607,7.8273913043478265,7.846413043478261,12.057717391304347,7.244673913043478
2007-01-01,2.219222222222222,100.61177777777777,9.97011111111111,6.026000000000001,6.05,9.775555555555554,6.49
2007-04-01,1.6597802197802196,100.16307692307693,22.177472527472528,13.259780219780222,13.267912087912089,22.198901098901096,10.112527472527473
2007-07-01,2.746086956521739,100.11054347826087,27.461304347826086,19.4,19.400434782608695,27.661195652173912,14.400434782608695
2007-10-01,2.204021739130435,100.43902173913042,14.01141304347826,8.500108695652173,8.520978260869565,13.960760869565219,7.676086956521738
2008-01-01,4.121868131868132,100.52450549450549,9.045824175824176,5.1158241758241765,5.147692307692307,8.824285714285715,6.08021978021978
2008-04-01,3.447252747252747,100.07000000000001,21.78945054945055,16.423406593406593,16.424725274725276,21.702747252747255,12.175934065934065
2008-07-01,4.390434782608696,100.00663043478262,25.783804347826088,19.777065217391304,19.777173913043477,25.834130434782605,14.75967391304348
2008-10-01,3.087173913043478,100.56880434782609,12.062934782608695,7.411847826086956,7.441521739130435,11.868369565217392,7.229456521739131
2009-01-01,5.130444444444445,100.559,9.527555555555555,5.987666666666667,6.020555555555556,9.395666666666667,6.562888888888889
2009-04-01,4.07021978021978,100.01406593406594,21.466263736263738,17.626593406593408,17.627582417582417,21.334285714285716,13.217692307692307
2009-07-01,5.4943478260869565,100.10000000000001,24.983695652173914,20.955434782608698,20.955652173913045,24.938043478260873,15.751847826086957
2009-10-01,6.150434782608696,100.29913043478261,11.44163043478261,8.880978260869565,8.887717391304347,11.261630434782608,7.816630434782609
2010-01-01,4.723111111111111,100.2061111111111,5.974333333333334,2.845,2.8714444444444447,5.738777777777778,5.112444444444445
2010-04-01,3.6762637362637367,100.10109890109891,22.689340659340658,18.16,18.16065934065934,22.534395604395606,13.56131868131868
2010-07-01,2.6094565217391303,100.0067391304348,27.59804347826087,20.691304347826087,20.691739130434783,27.72119565217391,15.680869565217392
2010-10-01,2.924239130434783,100.37010869565216,11.492608695652173,5.781413043478261,5.810869565217391,11.133369565217391,6.463260869565217
2011-01-01,4.397111111111111,100.40044444444446,9.112666666666666,5.692555555555556,5.71188888888889,8.854000000000001,6.341444444444445
2011-04-01,2.5254945054945055,100.01615384615384,22.686483516483513,16.50054945054945,16.501538461538463,22.593956043956045,12.245054945054944
2011-07-01,3.6755434782608694,99.9033695652174,26.747065217391306,19.83326086956522,19.833695652173912,26.79891304347826,14.89554347826087
2011-10-01,2.7067391304347828,100.51315217391303,12.677282608695652,7.772500000000001,7.785217391304348,12.501521739130435,7.065
2012-01-01,4.414615384615384,100.50637362637363,12.584725274725274,9.40021978021978,9.418021978021978,12.430329670329671,8.107692307692307
2012-04-01,2.3737362637362636,100.00417582417582,22.521978021978022,16.710109890109887,16.71098901098901,22.427582417582418,12.228901098901098
2012-07-01,4.880543478260869,100.09913043478262,25.85565217391304,20.05217391304348,20.052282608695652,25.82,15.025434782608695
2012-10-01,2.6954347826086957,100.39413043478261,12.592065217391305,7.990108695652174,8.00445652173913,12.305978260869566,7.202608695652174
2013-01-01,5.746333333333333,100.4558888888889,9.157444444444444,5.936555555555556,5.9510000000000005,9.015666666666666,6.2893333333333326
2013-04-01,3.7862637362637366,100.16186813186813,20.646483516483517,16.838021978021978,16.839010989010987,20.59043956043956,12.562857142857142
2013-07-01,4.375326086956521,100.13934782608695,25.123586956521738,20.984021739130434,20.98391304347826,25.067608695652172,15.76086956521739
2013-10-01,3.7818478260869566,100.56532608695652,12.52,8.050978260869567,8.07391304347826,12.402173913043478,7.540326086956522
2014-01-01,3.961777777777778,100.41977777777778,7.084555555555555,3.5165555555555557,3.572111111111111,6.933888888888888,5.503111111111111
2014-04-01,4.963186813186813,100.18351648351648,21.143296703296702,17.61989010989011,17.62065934065934,21.01857142857143,13.143076923076922
2014-07-01,2.3475675675675673,100.12108108108109,26.397837837837837,20.798108108108107,20.798243243243242,26.40243243243243,15.600810810810811
