date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-01-01,2.7012841530054645,100.36128415300547,17.97051912568306,10.911256830601094,10.928333333333333,17.908387978142077,9.141639344262295
2001-01-01,4.007013698630137,100.3737808219178,16.96172602739726,12.369095890410959,12.37849315068493,16.793753424657535,10.088191780821917
2002-01-01,3.6307671232876713,100.32545205479452,17.837041095890413,12.941753424657534,12.950465753424657,17.785123287671233,10.470904109589041
2003-01-01,4.220438356164384,100.22706849315068,16.902986301369864,13.159863013698631,13.170931506849316,16.753616438356165,10.732246575342465
2004-01-01,3.4334699453551916,100.34150273224043,17.54775956284153,12.906065573770492,12.915218579234974,17.48314207650273,10.401229508196721
2005-01-01,3.923917808219178,100.20139726027398,17.28476712328767,12.971287671232878,12.981917808219178,17.15378082191781,10.573205479452055
2006-01-01,3.3590958904109587,100.25331506849315,18.007178082191782,12.420219178082192,12.42931506849315,17.94090410958904,9.984767123287671
2007-01-01,2.208712328767123,100.33002739726027,18.44095890410959,11.824082191780821,11.837397260273972,18.435945205479452,9.685972602739726
2008-01-01,3.7615573770491806,100.29245901639345,17.180081967213113,12.189754098360655,12.205491803278688,17.067185792349726,10.066420765027322
2009-01-01,5.214931506849315,100.24194520547944,16.882301369863015,13.391397260273973,13.40150684931507,16.759999999999998,10.854164383561644
2010-01-01,3.475945205479452,100.17101369863013,16.982904109589043,11.90164383561644,11.91586301369863,16.826684931506847,10.223178082191781
2011-01-01,3.3225479452054794,100.20775342465754,17.84013698630137,12.475643835616438,12.483972602739724,17.72205479452055,10.151780821917809
2012-01-01,3.592158469945355,100.25092896174864,18.3931693989071,13.540792349726777,13.549071038251366,18.250437158469946,10.643743169398908
2013-01-01,4.416931506849315,100.33038356164383,16.89372602739726,12.980191780821919,12.989753424657534,16.80098630136986,10.55608219178082
2014-01-01,3.850705882352941,100.24878431372548,17.706235294117647,13.564549019607844,13.584470588235295,17.609882352941174,11.159843137254903
