date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2000-04-10,-0.0016000000000002679,0.003199999999992542,-0.012000000000000455,-0.07559999999999967,-0.0754999999999999,-0.02090000000000103,-0.037200000000000344
2000-04-11,0.0016000000000002679,0.002200000000001978,-0.005499999999999616,-0.015200000000000102,-0.015200000000000102,-0.00879999999999903,-0.008999999999999453
2000-04-12,-0.016300000000000203,0.00560000000000116,-0.004799999999999471,-0.008999999999999453,-0.009000000000000341,-0.0030999999999998806,-0.007100000000000328
2000-04-13,-0.0800999999999994,0.0011999999999972033,0.05119999999999969,0.08769999999999811,0.08760000000000012,0.05230000000000068,0.041400000000000325
2000-04-14,0.051599999999999646,-0.008399999999994634,0.09399999999999942,0.15130000000000177,0.1504000000000003,0.1073000000000004,0.05719999999999903
2000-04-15,0.000700000000000589,-0.010900000000006571,0.11910000000000132,0.13999999999999968,0.13959999999999884,0.1313999999999993,0.05850000000000044
2000-04-16,0.0004999999999992788,-0.010599999999996612,0.12909999999999755,0.14199999999999946,0.14170000000000105,0.12979999999999947,0.06570000000000054
2000-04-17,-0.008399999999999075,-0.0075999999999964984,0.09230000000000338,0.07720000000000127,0.07709999999999972,0.09150000000000169,0.03799999999999937
2000-04-18,-0.1619000000000006,0.002200000000001978,-0.009100000000001884,-0.05020000000000113,-0.050200000000000244,-0.007200000000000983,-0.03249999999999975
2000-04-19,-0.21230000000000038,0.0033999999999991815,0.045300000000001006,0.017099999999999227,0.017000000000000348,0.04540000000000077,0.006400000000000183
2000-04-20,0.0019000000000000128,-0.0049999999999954525,0.08439999999999692,0.07760000000000034,0.07760000000000034,0.09419999999999717,0.045300000000001006
2000-04-21,0.000300000000000189,-0.007800000000003138,0.023800000000003152,-0.01279999999999859,-0.012800000000000367,0.02590000000000181,-0.0052000000000003155
2000-04-22,-0.013399999999999856,-0.012100000000003774,0.007699999999999818,-0.016499999999999737,-0.016599999999999504,0.0015000000000000568,-0.011900000000000688
2000-04-23,0.022399999999999753,-0.02729999999999677,0.13229999999999897,0.1387999999999998,0.13790000000000013,0.1255000000000024,0.05030000000000001
2000-04-24,0.03790000000000093,-0.03109999999999502,0.1407999999999987,0.15529999999999777,0.15479999999999894,0.14109999999999623,0.06869999999999976
2000-04-25,-0.005000000000000782,-0.017800000000008254,0.05840000000000245,0.027000000000001023,0.02710000000000168,0.06010000000000204,0.011400000000000077
2000-04-26,-0.023600000000000065,-0.007899999999992247,0.007999999999999119,-0.038899999999999935,-0.038899999999999935,0.013299999999999201,-0.02010000000000023
2000-04-27,0.007300000000000306,-0.0040000000000048885,0.01750000000000007,-0.03559999999999963,-0.03560000000000141,0.016699999999998383,-0.019099999999999007
