date,xmonth,ymonth,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ3,SQ5,SQ6,SQ7,slope7,WAT_LAND,SQ1,SQ2,SQ4,class
0.0,0.75,0.9330127018922193,0.021397105097545624,0.7641196013289075,0.3584764749813295,0.3307117577664176,0.5139013452914798,0.5134649910233393,0.3117669315172153,0.36874999999999997,0.34765625,0.3313885647607935,0.273109243697479,0.1859154929577464,0.34536082474226815,0.19767441860465115,0.41707317073170724,0.29774127310061604,0.4578313253012049,0.288265306122449,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0013020833333330373,0.75,0.9330127018922193,0.9156702328508496,0.6378737541528281,0.29648991784914114,0.31419583169484866,0.43273542600896864,0.4322262118491922,0.3374952705259176,0.303515625,0.5771484375,0.31505250875145857,0.12184873949579828,0.1323943661971831,0.036082474226804134,0.36046511627906974,0.12926829268292672,0.27926078028747436,0.12530120481927712,0.6198979591836733,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.00390625,0.5,1.0,0.1013215859030837,0.42192691029900686,0.27632561613144146,0.35902477388910725,0.40762331838565025,0.40754039497307004,0.3064699205448355,0.38554687499999996,0.2919921875,0.35939323220536756,0.6218487394957983,0.5859154929577464,0.731958762886598,0.45736434108527124,0.8414634146341463,0.7063655030800824,0.9301204819277109,0.29846938775510207,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009114583333333481,0.2500000000000001,0.9330127018922194,0.0,0.475083056478411,0.8192681105302467,0.7373181281950452,0.8847533632286996,0.8846499102333932,0.7075293227393116,0.75859375,0.39453125,0.73512252042007,0.3067226890756303,0.30704225352112674,0.3711340206185567,0.3449612403100776,0.47804878048780475,0.49691991786447653,0.31084337349397595,0.693877551020408,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01171875,0.2500000000000001,0.9330127018922194,0.4770295783511642,0.6777408637873776,0.41598207617625105,0.44239087691702705,0.5632286995515695,0.5632854578096947,0.3117669315172153,0.469921875,0.09375,0.44262932711007397,0.4411764705882353,0.5070422535211268,0.41752577319587636,0.5852713178294573,0.497560975609756,0.4661190965092403,0.6265060240963856,0.32142857142857145,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013020833333333037,0.06698729810778065,0.75,0.0,0.6611295681063183,0.5138162808065722,0.5772709398348407,0.6609865470852018,0.6606822262118492,0.5228906545592131,0.585546875,0.3505859375,0.5659276546091015,0.26050420168067223,0.1915492957746479,0.4020618556701032,0.15891472868217058,0.2731707317073171,0.22381930184804943,0.32771084337349404,0.33928571428571436,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01692708333333348,0.06698729810778065,0.75,0.45185651353052225,0.4318936877076496,0.4324122479462287,0.5186787259142744,0.5699551569506727,0.569569120287253,0.4426787741203178,0.527734375,0.2880859374999999,0.5103072734344614,0.5966386554621849,0.4985915492957746,0.6340206185567011,0.4108527131782945,0.6268292682926829,0.4661190965092403,0.5975903614457831,0.35204081632653067,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018229166666666963,0.06698729810778065,0.75,0.16299559471365635,0.49833887043189407,0.6221060492905154,0.6559182068423122,0.7408071748878924,0.7405745062836625,0.617101778282255,0.6394531250000001,0.458984375,0.6526643329443796,0.3487394957983193,0.2929577464788731,0.5000000000000001,0.22480620155038764,0.4390243902439024,0.26283367556468173,0.6048192771084339,0.09183673469387754,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01953125,0.0,0.5000000000000001,0.18187539332913782,0.5780730897010002,0.9268110530246453,0.7561934722768383,0.952914798206278,0.9528725314183124,0.6712069617858494,0.823828125,0.1376953125,0.7537922987164527,0.22689075630252098,0.11830985915492953,0.35567010309278346,0.09689922480620153,0.348780487804878,0.35934291581108857,0.5012048192771085,0.32142857142857145,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02083333333333348,0.0,0.5000000000000001,0.02517306482064191,0.3322259136212651,0.8446601941747575,0.790011797090051,0.8973094170403586,0.8972172351885098,0.7385546727203935,0.805859375,0.3564453125,0.7771295215869312,0.2899159663865547,0.23943661971830982,0.44329896907216504,0.19767441860465115,0.25853658536585367,0.16837782340862428,0.5301204819277109,0.0535714285714286,1.0,0.9554444386985654,0.8774703557312252,0.0818260120585702,0.11478800413650458,0.8844393592677346,0.6583829191459574,0.27161862527716185,0.06683804627249358,0.0,0.8275092936802976,0.5586592178770949,0.9592006661115736,0.8688524590163936,0.10717836548021475,0.0,0.07395871660336518,0.027428016235269193,0.012934582343348378,0.9992105611282345,0.2561573625308639,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
